id,average,a_plus,a,a_minus,b_plus,b,b_minus,c_plus,c,c_minus,total_enrolled,course_id,dfw
75847,,0,0,0,0,0,0,0,0,0,24,12397.0,0
75848,,0,0,0,0,0,0,0,0,0,215,12398.0,0
75849,,0,0,0,0,0,0,0,0,0,179,1277.0,0
75850,,0,0,0,0,0,0,0,0,0,91,12400.0,1
75851,,0,0,0,0,0,0,0,0,0,16,12401.0,0
75852,3.5468965517787363,4,335,285,232,118,44,12,9,2,1044,1335.0,3
75853,3.6361952861952864,4,122,84,45,34,4,1,1,0,297,12402.0,2
75854,3.80656249995,0,163,128,24,4,0,0,0,1,320,6752.0,0
75855,3.8355343136091844,0,62,43,7,3,1,0,0,0,116,12403.0,0
75856,3.5089615385538457,0,45,80,107,23,4,0,0,0,260,12404.0,1
75857,3.650252100840336,0,74,86,66,12,0,0,0,0,238,12405.0,0
75858,3.6892436974789913,0,76,104,54,4,0,0,0,0,238,12406.0,0
75859,3.6674615384576925,17,69,100,61,11,0,0,0,1,260,12407.0,1
75860,3.6845382585778363,0,122,159,86,11,0,0,0,0,379,12408.0,1
75861,3.413649425287356,16,51,79,98,83,16,0,0,0,348,1347.0,5
75862,3.7378109453233828,1,97,65,30,6,0,1,0,1,201,1353.0,0
75863,3.9189999999999996,9,28,13,4,2,1,0,0,0,57,6756.0,0
75864,3.8720220081788175,20,483,179,36,7,1,0,1,0,727,12410.0,0
75865,3.72896551724138,7,40,14,11,9,0,0,0,0,81,12411.0,0
75866,3.589259259259259,0,6,44,12,4,0,0,0,0,66,12412.0,0
75867,3.8569550614293435,16,262,99,29,5,0,0,0,0,417,1394.0,6
75868,3.878974358974359,2,24,12,0,1,0,0,0,0,39,1420.0,0
75869,3.978380952380953,20,80,8,0,2,0,0,0,0,114,12413.0,0
75870,,0,3,1,1,0,0,0,0,0,5,12415.0,0
75871,,0,0,0,0,0,0,0,0,0,1,1442.0,1
75872,3.7270132225757706,19,308,230,74,30,2,2,0,2,675,12416.0,8
75873,,0,0,0,0,0,0,0,0,0,1,,1
75874,3.289216048727358,17,71,61,46,39,34,11,12,7,304,12418.0,6
75875,3.7384955751548667,5,131,50,21,9,1,1,3,3,226,12419.0,2
75876,3.181547619166667,8,37,19,7,3,3,3,3,0,84,12420.0,1
75877,3.679777777777778,7,23,9,2,1,1,0,0,0,45,12421.0,2
75878,,0,1,0,0,0,0,0,0,0,1,12422.0,0
75879,,0,4,1,0,0,0,0,0,0,5,11884.0,0
75880,,0,9,0,0,0,0,0,0,0,9,12423.0,0
75881,3.4155238095238096,2,55,53,46,32,10,4,0,2,210,10706.0,6
75882,,0,2,1,0,0,0,0,0,0,3,12424.0,0
75883,3.86,1,20,1,3,0,1,0,0,0,26,1497.0,0
75884,3.11,6,5,5,1,5,1,2,3,0,34,12425.0,6
75885,3.52,0,4,9,8,2,1,0,0,0,25,12426.0,1
75886,,0,7,0,0,0,0,0,0,0,7,12427.0,0
75887,,0,1,7,0,0,0,0,0,0,8,12428.0,0
75888,3.925,1,32,5,1,0,1,0,0,0,40,1526.0,0
75889,3.2895953757225436,2,45,94,79,66,21,14,10,5,346,12429.0,10
75890,3.357894736842105,0,18,23,17,24,5,3,1,1,95,12144.0,3
75891,3.794573170731707,1,87,55,10,5,2,1,0,0,164,12430.0,3
75892,,0,4,0,0,0,0,0,0,0,4,12431.0,0
75893,,0,5,0,0,0,0,0,0,0,6,12432.0,1
75894,,0,0,0,0,0,0,0,0,0,2,1564.0,2
75895,3.43,2,5,3,0,3,1,0,2,0,18,12434.0,2
75896,3.98,0,11,1,0,0,0,0,0,0,12,12435.0,0
75897,3.4,2,3,2,2,0,0,0,0,0,11,12436.0,2
75898,3.437774403705317,12,162,115,48,49,18,12,13,4,450,14468.0,17
75899,3.4442622950819666,16,49,27,9,5,0,2,1,2,122,12437.0,11
75900,3.6,3,15,15,9,3,0,0,1,0,46,12438.0,0
75901,3.693684210526316,3,16,11,2,5,0,0,1,0,38,12439.0,0
75902,,1,7,1,1,2,0,1,0,0,13,12441.0,0
75903,,0,3,1,0,0,0,0,0,1,5,12442.0,0
75904,,0,0,0,0,0,0,0,0,0,6,11319.0,6
75905,3.94,0,22,10,1,0,0,0,0,0,33,11340.0,0
75906,3.9550520833333334,107,70,5,6,3,0,0,0,0,192,11350.0,1
75907,3.57288834956068,42,122,122,55,31,19,5,6,4,412,12446.0,6
75908,3.8846938775510202,3,36,12,2,1,0,0,0,0,54,12448.0,0
75909,3.935714286,7,21,15,2,2,0,1,0,0,48,9246.0,0
75910,,0,0,0,3,0,1,2,0,0,6,9248.0,0
75911,3.746607142857143,0,13,39,2,1,0,0,0,0,56,12449.0,1
75912,,0,0,0,0,0,0,0,0,0,2,1672.0,2
75913,3.47,0,4,2,5,2,1,0,0,0,14,12450.0,0
75914,3.4671134020824748,0,15,31,35,14,0,1,1,0,97,1712.0,0
75915,3.48,0,4,4,7,4,0,0,0,0,19,12451.0,0
75916,3.520615079410714,0,36,222,237,8,1,0,0,0,504,12452.0,0
75917,,0,0,2,0,2,0,0,0,0,4,12453.0,0
75918,,0,1,5,2,3,0,0,0,0,11,12454.0,0
75919,,0,0,1,1,1,0,0,0,0,3,12455.0,0
75920,3.42,0,4,5,3,0,0,0,0,0,14,6903.0,2
75921,,0,0,6,4,2,0,0,0,0,12,9668.0,0
75922,3.4766666666666666,1,6,11,6,8,3,0,0,0,36,12456.0,1
75923,,0,4,9,16,4,1,0,0,0,35,10739.0,1
75924,,0,0,1,1,0,0,0,0,0,2,1806.0,0
75925,,0,1,1,2,0,0,0,0,0,4,11048.0,0
75926,3.6584375,0,10,12,9,1,0,0,0,0,32,11386.0,0
75927,3.5010638297872343,0,20,32,22,14,6,0,0,0,94,12458.0,0
75928,3.49,0,2,18,22,4,0,0,0,0,46,12459.0,0
75929,3.4124324324864865,0,1,12,20,4,0,0,0,0,37,12460.0,0
75930,,0,0,5,8,0,0,0,0,0,13,12461.0,0
75931,3.5509090909090912,0,5,15,9,4,0,0,0,0,33,12462.0,0
75932,3.39,0,6,8,10,4,2,2,0,0,32,12463.0,0
75933,3.61,0,4,16,6,2,0,0,0,0,28,12464.0,0
75934,3.498148148148149,0,7,18,26,3,0,0,0,0,54,12465.0,0
75935,,0,0,5,0,3,0,0,0,0,8,12466.0,0
75936,3.238615896529859,37,79,82,73,62,24,29,17,11,440,12469.0,26
75937,3.6349999999038465,6,21,9,6,3,1,2,0,1,52,12470.0,3
75938,,0,1,1,0,0,0,0,0,0,2,12471.0,0
75939,,2,48,1,0,0,2,0,0,0,54,1929.0,1
75940,3.75,5,7,10,2,1,0,0,0,0,25,12472.0,0
75941,3.5872351420956075,5,30,27,14,5,3,0,1,0,86,11947.0,1
75942,,2,2,0,0,0,0,0,0,0,4,12473.0,0
75943,3.9,31,69,0,6,1,0,2,1,0,110,11950.0,0
75944,3.508157480314961,4,236,187,72,66,23,10,12,6,635,12474.0,19
75945,3.9,0,20,0,0,2,0,0,0,0,22,1943.0,0
75946,,1,2,0,1,0,0,0,0,0,4,12475.0,0
75947,,1,4,1,0,0,1,0,1,0,9,12477.0,1
75948,,0,2,1,0,0,0,0,0,0,3,12478.0,0
75949,,0,9,0,0,0,1,0,0,0,10,12479.0,0
75950,3.9713175514108077,40,52,7,1,0,0,0,0,0,102,1984.0,2
75951,3.58,0,12,3,2,1,0,0,0,0,20,2015.0,2
75952,,0,2,0,0,0,0,0,0,0,3,10783.0,1
75953,,2,14,0,0,0,0,0,0,0,16,12480.0,0
75954,3.83,0,44,40,4,0,0,0,0,0,89,12482.0,1
75955,3.926577053265883,38,417,94,5,4,4,0,2,0,611,12483.0,2
75956,3.9350223546602083,62,503,89,10,5,1,0,0,0,671,12484.0,1
75957,3.8783720930232555,0,158,96,4,0,0,0,0,0,258,12485.0,0
75958,,0,8,4,1,1,0,0,0,0,14,6997.0,0
75959,,2,15,3,3,1,0,0,0,0,25,10481.0,1
75960,3.5371653543307087,1,47,30,21,17,6,0,1,0,127,12486.0,4
75961,,0,2,3,0,0,0,0,0,0,5,12487.0,0
75962,3.73,0,9,5,4,1,0,0,0,0,22,12488.0,3
75963,,0,2,7,0,0,0,0,0,0,9,12489.0,0
75964,3.45,0,17,27,29,21,1,0,1,0,96,12490.0,0
75965,3.896628895184136,109,179,46,6,2,3,0,0,0,353,10809.0,8
75966,,0,5,8,2,0,0,0,0,0,15,12491.0,0
75967,3.8727953890317006,191,294,125,36,14,5,0,0,0,694,11976.0,1
75968,3.73,0,8,6,3,1,0,0,0,0,19,12493.0,1
75969,4.0,34,57,0,0,0,0,0,0,0,91,7017.0,0
75970,3.92420402179116,101,35,5,6,5,0,0,0,0,154,10161.0,1
75971,,0,2,5,2,0,0,0,0,0,9,12494.0,0
75972,3.5399999999999996,0,12,11,7,5,1,0,0,0,36,2293.0,0
75973,3.29,1,7,8,7,2,1,0,1,0,27,12495.0,0
75974,,0,1,0,0,0,0,0,0,0,1,12496.0,0
75975,3.9141071428571435,0,39,15,2,0,0,0,0,0,56,2380.0,0
75976,3.813600000022857,12,89,64,7,0,0,0,0,0,175,12497.0,3
75977,,0,2,1,1,2,0,0,0,0,7,8623.0,1
75978,3.9,0,13,9,3,2,0,0,0,0,27,12498.0,0
75979,,1,1,0,0,0,0,0,0,0,2,12499.0,0
75980,,0,4,0,0,0,0,0,0,0,4,12500.0,0
75981,,0,1,0,0,0,0,0,0,0,1,12501.0,0
75982,,0,2,1,0,0,0,0,0,0,3,12502.0,0
75983,3.4254347825543476,0,32,22,8,9,12,3,2,2,92,10817.0,2
75984,3.5985574354185217,5,305,492,181,87,29,8,5,2,1123,12503.0,9
75985,,0,2,0,1,2,0,0,0,0,5,10821.0,0
75986,,0,1,0,0,0,0,0,0,0,1,12506.0,0
75987,3.838863636363637,27,95,84,9,4,0,0,0,0,220,10175.0,1
75988,3.6037407055845594,2,96,72,51,24,6,1,1,1,258,12507.0,4
75989,3.438053691275168,1,34,42,35,22,6,4,2,1,149,10824.0,2
75990,3.5464102564102564,0,8,17,6,4,3,0,0,0,39,12508.0,1
75991,3.8053333333333335,0,17,26,1,0,0,0,0,0,45,12509.0,0
75992,3.6442465753424655,0,28,80,28,8,0,0,0,0,146,8674.0,1
75993,,0,0,0,0,0,0,0,0,0,1,2509.0,1
75994,3.607256637168142,7,30,39,21,10,1,1,2,2,113,12510.0,0
75995,,0,6,1,0,1,0,0,0,0,8,12511.0,0
75996,,1,3,5,1,1,0,0,0,0,12,12512.0,1
75997,,0,1,1,0,0,0,0,0,0,2,12513.0,0
75998,3.8655952380357146,0,57,13,2,2,2,0,0,0,84,13956.0,8
75999,3.8227272727272723,23,20,9,2,4,2,1,0,0,66,13957.0,5
76000,3.7462499999531254,6,20,20,3,4,2,0,1,1,64,10188.0,7
76001,,1,1,2,0,0,0,0,0,0,4,12514.0,0
76002,3.7577419354838715,7,23,24,5,1,1,0,1,0,62,12515.0,0
76003,3.87,9,7,2,1,0,1,0,0,0,20,12516.0,0
76004,3.7073684210526316,1,18,14,3,1,0,0,0,0,38,12517.0,1
76005,3.91,0,14,2,0,1,0,0,0,0,17,12518.0,0
76006,,0,5,2,0,0,1,0,0,0,8,12519.0,0
76007,,0,16,0,0,0,0,0,0,0,16,12520.0,0
76008,3.820521361259957,50,862,297,100,40,12,5,1,2,1381,7095.0,12
76009,,1,12,2,0,0,0,0,0,0,16,12521.0,1
76010,3.6800647668238335,0,337,265,84,51,18,5,4,0,772,2617.0,8
76011,3.2,0,8,4,6,5,2,0,1,1,28,2619.0,1
76012,3.6364002375941835,20,190,105,47,23,10,6,3,0,415,2620.0,11
76013,,7,9,7,1,0,0,0,0,0,24,12522.0,0
76014,,0,6,0,1,0,0,0,0,0,7,12523.0,0
76015,3.7884615385384612,0,15,5,1,1,1,0,0,0,26,7108.0,0
76016,3.28,1,21,7,5,0,1,0,0,0,39,2633.0,3
76017,3.4246875,3,30,20,9,5,0,1,2,1,74,2642.0,3
76018,3.92926282051282,32,220,51,4,4,0,0,0,0,312,12524.0,1
76019,3.91,0,10,4,0,0,0,0,0,0,14,10863.0,0
76020,,0,3,2,0,0,0,0,0,0,5,12528.0,0
76021,3.9253846154999996,2,63,11,2,0,0,0,0,0,78,12529.0,0
76022,3.474949494949495,2,34,19,19,15,5,3,0,1,99,12530.0,1
76023,,0,3,2,1,0,0,0,0,0,7,12531.0,1
76024,3.3740404040404037,1,23,27,27,7,5,4,3,0,99,12532.0,2
76025,,0,1,5,1,1,0,0,0,0,8,12533.0,0
76026,,0,20,9,1,1,0,0,0,0,31,14861.0,0
76027,3.704699576790288,3,66,40,19,13,5,0,0,0,146,7164.0,0
76028,3.4817517713372914,437,1302,1059,557,424,217,130,112,57,4407,7170.0,112
76029,3.6862677165228344,9,722,283,85,70,25,18,25,8,1270,12535.0,25
76030,3.3816216216216213,0,9,10,7,8,1,1,0,0,37,12536.0,1
76031,3.87,5,16,6,4,0,0,0,0,0,31,7183.0,0
76032,3.37,0,14,5,2,1,2,3,0,0,27,12537.0,0
76033,3.529648879280919,6,64,70,44,38,6,4,1,0,235,12538.0,2
76034,3.559638009004525,0,49,94,47,21,6,1,0,0,221,12539.0,3
76035,3.8047202796853146,7,150,112,11,2,0,0,0,0,286,12540.0,4
76036,3.5925503355704698,2,24,76,35,8,1,1,1,0,149,12541.0,1
76037,3.759876262650505,7,167,100,31,20,3,1,0,0,330,12542.0,1
76038,3.852392026584718,6,164,120,7,3,0,0,0,0,301,12543.0,1
76039,3.7735360360270267,40,406,323,77,29,10,1,0,0,888,12544.0,2
76040,,0,2,0,0,4,0,0,0,0,6,12545.0,0
76041,3.8775999999999997,0,107,0,0,5,0,0,2,0,115,12546.0,1
76042,3.6475014792958578,34,110,92,60,33,8,0,0,0,338,2810.0,1
76043,3.6097663551168218,15,79,40,31,31,10,1,0,0,214,2811.0,7
76044,3.6394315829657433,8,64,45,12,20,8,2,0,0,161,2812.0,2
76045,3.698333333348485,11,71,18,14,7,8,3,0,0,132,2814.0,0
76046,,0,0,0,0,0,0,0,0,0,3,2829.0,3
76047,,0,0,1,0,0,0,0,0,0,1,12547.0,0
76048,,0,3,2,3,0,2,0,0,0,10,12548.0,0
76049,3.467440394628665,0,28,21,19,11,6,3,1,1,94,10235.0,4
76050,3.789805194805195,14,94,30,8,3,1,1,1,0,154,12022.0,2
76051,3.433911671943218,18,59,82,87,32,13,11,5,0,317,12549.0,10
76052,,0,5,1,0,0,0,0,0,0,8,12550.0,2
76053,3.615961142589739,48,106,85,28,15,5,7,6,1,308,11489.0,7
76054,3.7847619046666674,3,6,10,1,0,0,0,0,0,21,12551.0,0
76055,3.76,2,7,4,4,0,0,0,0,0,17,12552.0,0
76056,,0,1,0,0,0,0,0,0,0,1,12588.0,0
76057,3.6724731182795693,8,38,29,17,5,4,0,0,0,101,13514.0,0
76058,3.854024390243902,0,48,28,5,0,0,0,0,0,82,13515.0,1
76059,3.837845834823494,15,158,72,17,5,1,0,0,1,269,13516.0,0
76060,3.81,0,11,18,0,0,0,0,0,0,29,,0
76061,3.5578947368421057,0,14,9,17,1,1,0,1,0,43,1052.0,0
76062,,0,0,0,0,0,0,0,0,0,28,12553.0,0
76063,,0,0,0,0,0,0,0,0,0,231,4296.0,0
76064,3.974601769911505,75,31,5,1,1,0,0,0,0,113,7211.0,0
76065,3.86,0,18,16,6,2,1,0,0,0,44,12036.0,1
76066,3.564363636363636,0,5,27,22,0,0,0,0,0,55,12554.0,1
76067,3.69,2,8,6,6,2,0,0,0,0,24,12555.0,0
76068,,0,0,2,1,1,0,0,0,0,4,12556.0,0
76069,3.57,0,2,4,5,0,0,0,0,0,11,12557.0,0
76070,,0,1,4,3,1,1,0,0,0,10,12558.0,0
76071,,0,0,1,1,0,0,0,0,0,2,12560.0,0
76072,4.0,3,33,0,0,0,0,0,0,0,36,,0
76073,3.9594736842105265,0,48,8,1,0,0,0,0,0,57,9314.0,0
76074,3.43,0,8,9,6,4,0,0,0,0,27,12561.0,0
76075,3.69,0,11,10,7,1,0,0,0,0,29,12562.0,0
76076,3.058723404255319,0,4,11,8,11,5,3,1,0,47,12563.0,4
76077,3.814047619095238,4,50,15,9,4,0,1,0,0,84,12564.0,1
76078,3.61,0,4,6,3,2,0,0,0,0,15,12565.0,0
76079,3.561780821917808,6,32,14,11,4,3,1,0,1,73,12566.0,1
76080,,0,1,0,0,0,0,0,0,0,1,34.0,0
76081,3.7672284644194756,44,93,99,9,8,5,3,1,0,267,12567.0,5
76082,3.8921276595744683,16,59,11,5,2,1,0,0,0,94,12568.0,0
76083,3.43,0,19,23,3,13,7,1,1,0,70,12569.0,3
76084,,0,2,2,0,0,0,0,0,0,4,7318.0,0
76085,3.5778723404468082,0,35,31,13,7,3,0,2,0,94,12048.0,3
76086,3.5446174147564244,29,89,118,80,34,8,3,1,1,364,7331.0,1
76087,,0,19,1,0,0,0,0,0,0,20,12571.0,0
76088,3.7090625,0,51,34,10,10,0,0,0,0,106,12572.0,1
76089,3.87,0,8,3,1,0,0,0,0,0,12,12573.0,0
76090,,0,0,0,0,0,0,0,0,0,1,12574.0,1
76091,2.939526066350711,4,13,38,39,30,31,18,17,9,211,12576.0,12
76092,3.1459481665618423,12,45,107,100,127,62,22,15,6,519,12577.0,23
76093,3.900916666666667,15,80,16,5,1,2,0,0,0,120,12579.0,1
76094,2.5101785714285714,3,5,1,4,11,5,5,9,4,56,12580.0,9
76095,3.6767261904761903,1,99,20,9,31,1,2,1,0,168,7418.0,4
76096,3.092824133504493,24,99,122,147,164,78,54,45,13,779,12581.0,33
76097,3.1631161972605635,7,87,156,114,53,55,23,21,21,568,12582.0,31
76098,3.5149250535331906,12,180,75,66,97,15,5,14,0,467,12583.0,3
76099,3.4528947368421057,2,13,6,5,7,3,1,1,0,38,12584.0,0
76100,3.9462411346950357,20,98,19,3,0,0,0,0,0,141,12585.0,1
76101,,0,6,5,5,2,0,0,0,0,18,12586.0,0
76102,,0,0,0,0,0,0,0,0,0,3,11782.0,3
76103,3.90746835443038,16,229,57,7,2,1,0,1,1,316,12552.0,2
76104,,3,1,0,0,1,0,0,0,0,5,12588.0,0
76105,3.3180306758113516,9,45,40,33,30,12,8,6,3,192,7469.0,6
76106,3.605034526051475,15,51,18,7,19,2,0,4,1,118,12589.0,1
76107,,1,1,2,1,0,0,0,0,0,5,12590.0,0
76108,3.465483870967742,1,11,7,5,3,0,0,2,0,31,424.0,2
76109,3.854878048780488,5,25,3,6,2,0,0,0,0,41,425.0,0
76110,3.4758583333333335,1,14,16,8,5,2,1,1,0,48,12591.0,0
76111,3.803305785123967,16,66,25,5,5,0,2,1,0,121,7508.0,1
76112,3.252932330706767,4,29,13,32,33,5,4,7,0,133,12592.0,6
76113,3.2468505747659764,4,10,8,20,18,10,0,5,0,75,9109.0,0
76114,3.29,5,15,6,9,5,0,0,0,0,41,6572.0,1
76115,,1,3,2,2,4,0,0,2,0,14,12593.0,0
76116,3.90970802919708,0,114,12,8,2,1,0,0,0,137,7529.0,0
76117,3.5275,0,18,4,5,2,0,0,1,1,32,12594.0,1
76118,3.61,5,6,7,0,0,0,1,0,0,20,9116.0,1
76119,3.9935537189972448,230,834,25,0,0,0,0,0,0,1089,,0
76120,3.797608695608696,21,56,37,23,1,0,0,0,0,138,12597.0,0
76121,3.7749275362318846,1,29,31,7,0,1,0,0,0,69,12598.0,0
76122,3.56,1,3,5,2,2,1,0,0,0,14,12599.0,0
76123,3.9744444444074074,90,260,26,1,0,1,0,0,0,378,12074.0,0
76124,3.975804597701149,19,144,10,0,0,1,0,0,0,174,7592.0,0
76125,3.9764670658682633,7,150,9,0,0,1,0,0,0,167,12600.0,0
76126,3.8327472527472524,0,58,22,9,1,1,0,0,0,91,12601.0,0
76127,,0,66,8,0,0,0,0,0,0,74,12602.0,0
76128,3.8136630036630033,1,125,133,13,0,0,1,0,0,273,7599.0,0
76129,3.933720930232558,0,67,16,1,0,0,0,0,0,86,11540.0,2
76130,3.3526829268292677,2,28,9,8,6,5,2,0,1,65,590.0,4
76131,,0,6,2,3,0,0,0,0,0,11,7607.0,0
76132,,0,11,1,0,0,0,0,0,0,12,12603.0,0
76133,,1,20,0,0,0,0,0,0,0,21,12604.0,0
76134,3.9209374999999995,10,282,45,9,1,3,0,0,1,352,12605.0,1
76135,3.9586614173228347,17,86,11,0,2,0,0,0,0,127,12606.0,0
76136,3.9803741805033908,87,197,17,5,3,1,0,0,0,323,12607.0,0
76137,3.8251809507561116,28,265,92,8,3,4,3,1,3,412,12608.0,5
76138,,2,3,3,1,0,0,0,0,0,9,6620.0,0
76139,3.6501724137931033,10,73,53,5,19,4,1,4,3,174,767.0,2
76140,,0,7,2,0,1,0,0,0,0,10,7702.0,0
76141,3.678333333333333,1,17,10,5,1,1,0,0,0,36,12610.0,1
76142,3.764251497005988,34,159,93,25,14,3,3,0,0,334,12611.0,3
76143,3.792370012133011,150,391,162,53,48,12,3,4,1,827,12612.0,3
76144,3.873821989528796,15,130,31,10,1,2,0,0,0,191,12613.0,2
76145,,0,6,0,0,1,0,0,0,0,7,12614.0,0
76146,3.9359433962028296,50,135,17,5,4,1,0,0,0,212,12615.0,0
76147,3.987142857142857,33,23,3,0,0,0,0,0,0,63,12616.0,0
76148,3.703039215686275,3,61,9,6,9,3,0,0,0,102,12617.0,6
76149,3.95,0,9,2,0,0,0,0,0,0,11,12618.0,0
76150,3.7790196077941176,1,69,18,4,4,2,2,1,1,102,12619.0,0
76151,3.845316455683544,1,49,25,4,0,0,0,0,0,79,982.0,0
76152,3.8229999999999995,6,30,9,1,1,2,0,0,0,50,12620.0,0
76153,,0,4,3,2,1,0,0,0,0,10,12621.0,0
76154,3.3677777777777775,0,21,36,26,19,7,2,1,1,117,12623.0,4
76155,3.61,7,16,9,8,1,0,0,0,0,44,6673.0,3
76156,4.0,3,31,2,0,0,0,0,0,0,37,12625.0,1
76157,,1,1,0,2,0,0,0,0,0,4,12626.0,0
76158,3.407164179104478,0,37,37,22,16,12,5,1,1,134,12627.0,3
76159,3.57,0,3,8,1,2,1,0,0,0,15,12628.0,0
76160,3.7178000000000004,8,52,15,9,12,2,0,0,1,100,12629.0,1
76161,3.500925558397687,9,195,161,62,67,35,8,16,9,577,1118.0,8
76162,,20,26,11,5,5,4,1,2,1,75,7829.0,0
76163,3.8016417889540435,6,39,18,10,6,0,0,0,0,81,12630.0,2
76164,,0,0,0,0,0,0,0,0,0,2,1155.0,2
76165,,4,6,1,0,1,1,0,0,0,13,12631.0,0
76166,3.5097039030161503,59,499,369,226,172,55,33,29,8,1486,12109.0,36
76167,,1,4,3,0,1,0,0,2,0,11,,0
76168,3.622714285685715,3,21,22,14,10,0,0,0,0,70,12632.0,0
76169,3.7334482758620684,6,9,6,4,3,0,0,0,0,29,11171.0,1
76170,,0,5,2,4,0,0,0,0,0,11,1231.0,0
76171,,0,0,0,0,0,0,0,0,0,58,10969.0,1
76172,,0,0,0,0,0,0,0,0,0,88,10970.0,2
76173,,0,0,0,0,0,0,0,0,0,4010,7883.0,0
76174,,0,0,0,0,0,0,0,0,0,2702,7884.0,11
76175,,0,0,0,0,0,0,0,0,0,62,1250.0,0
76176,,0,0,0,0,0,0,0,0,0,370,1251.0,1
76177,,0,0,0,0,0,0,0,0,0,334,1254.0,0
76178,,0,0,0,0,0,0,0,0,0,3344,1255.0,0
76179,,0,0,0,0,0,0,0,0,0,28,12124.0,0
76180,,0,0,0,0,0,0,0,0,0,889,12634.0,0
76181,,0,0,0,0,0,0,0,0,0,467,12635.0,0
76182,,0,0,0,0,0,0,0,0,0,61,7904.0,0
76183,,0,0,0,0,0,0,0,0,0,123,12636.0,0
76184,,0,0,0,0,0,0,0,0,0,27,7912.0,0
76185,,0,0,0,0,0,0,0,0,0,96,10975.0,0
76186,,0,0,0,0,0,0,0,0,0,19,12637.0,0
76187,,0,0,0,0,0,0,0,0,0,229,12638.0,0
76188,,0,0,0,0,0,0,0,0,0,77,12639.0,0
76189,3.953907472194276,51,268,47,2,0,0,0,1,0,370,6750.0,0
76190,3.7369677419161285,0,140,113,40,12,3,1,1,0,310,11583.0,0
76191,3.81,0,17,23,1,0,0,0,0,0,41,12640.0,0
76192,3.7676,0,89,85,19,2,3,1,0,0,200,12641.0,1
76193,3.79,0,20,16,4,1,0,0,0,0,41,12642.0,0
76194,3.624911660848057,5,93,87,70,22,5,0,1,0,283,12643.0,0
76195,3.93,1,26,6,1,0,0,0,0,0,34,12644.0,0
76196,3.871267605633803,0,40,31,0,0,0,0,0,0,71,12645.0,0
76197,3.7628865979381443,2,74,97,15,4,2,0,0,0,194,12646.0,0
76198,3.368108108108108,0,18,22,27,42,2,0,0,0,111,1338.0,0
76199,3.595891472837209,8,59,99,66,17,6,2,0,0,258,12647.0,1
76200,3.2718125000000002,19,22,34,15,29,23,3,9,2,160,7955.0,4
76201,3.4101937984767443,4,58,54,61,52,21,3,3,1,258,7956.0,1
76202,3.66,0,4,13,5,0,0,0,0,0,22,11175.0,0
76203,3.59,0,3,13,5,0,0,1,0,0,22,12648.0,0
76204,3.7993464052810455,25,70,35,17,3,3,0,0,0,153,12649.0,0
76205,3.992692307692308,6,44,1,0,0,0,0,0,0,52,12650.0,1
76206,3.9210526315789473,15,29,11,2,0,0,0,0,0,57,7982.0,0
76207,4.0,7,12,0,0,0,0,0,0,0,19,10985.0,0
76208,3.98,28,82,8,0,0,0,0,0,0,118,1391.0,0
76209,,3,7,2,1,0,0,0,0,0,13,7987.0,0
76210,3.717142857142857,17,29,29,10,10,1,0,0,0,98,7988.0,2
76211,3.9628358208955223,252,370,28,10,9,1,0,0,0,670,7993.0,0
76212,3.8497943144120406,45,120,71,11,5,3,0,1,0,260,7999.0,4
76213,,1,1,2,0,0,0,0,0,0,5,12134.0,1
76214,,0,0,0,0,0,0,0,0,0,1,11865.0,1
76215,,5,8,0,0,0,0,0,0,0,13,12653.0,0
76216,3.8404347826739134,15,120,36,9,0,0,0,1,1,184,12654.0,2
76217,,1,9,2,1,1,0,0,0,0,14,12655.0,0
76218,3.7710588235450984,26,127,65,17,11,5,2,0,1,255,12656.0,1
76219,3.2603691466943143,0,21,35,26,23,14,6,1,1,131,12657.0,4
76220,3.81,0,6,6,1,0,0,0,0,0,13,12658.0,0
76221,,0,3,2,0,0,0,0,0,0,5,11874.0,0
76222,3.4597457627683608,0,100,116,43,47,24,9,5,1,354,12659.0,9
76223,3.59,0,3,6,0,1,0,1,0,0,11,12660.0,0
76224,2.97,0,5,4,10,4,3,0,0,0,28,12661.0,2
76225,,0,1,2,0,0,0,0,0,0,3,11877.0,0
76226,,0,1,1,1,1,0,0,0,0,4,12662.0,0
76227,,0,0,0,0,0,0,0,0,0,1,1500.0,1
76228,,0,2,3,1,0,2,0,0,0,8,12663.0,0
76229,,0,4,3,0,0,0,0,0,0,7,12664.0,0
76230,3.8741935482903225,1,24,5,1,0,0,0,0,0,31,12665.0,0
76231,,0,7,0,0,0,0,0,0,0,7,12666.0,0
76232,,0,5,2,0,0,0,0,0,0,7,12667.0,0
76233,,0,0,0,0,0,0,0,0,0,1,8086.0,1
76234,,0,0,0,0,0,0,0,0,0,4,1563.0,4
76235,,0,0,0,0,0,0,0,0,0,7,11899.0,7
76236,,0,0,3,2,0,0,0,0,1,6,8965.0,0
76237,,0,2,4,0,2,0,0,1,0,9,12668.0,0
76238,,0,7,5,1,0,0,0,0,0,13,,0
76239,3.77,3,5,4,0,2,0,0,0,0,14,12669.0,0
76240,,0,1,0,0,0,0,0,0,0,1,6866.0,0
76241,,0,2,0,1,0,0,0,0,0,3,13110.0,0
76242,,0,0,0,0,0,0,0,0,0,3,12156.0,3
76243,3.9931297709923665,19,108,3,0,0,0,0,0,0,131,12672.0,1
